Date,Sugarcane Production (thousand tons),Sugar Production (thousand tons),Ethanol Price (USD/liter),GDP (billion USD),Inflation Rate (%),Temperature (°C),Rainfall (mm),Ethanol Demand (thousand m³)
2008-09-16,5672.75627762713,2526.8801123625562,0.7846837210642569,10.513740720524668,2.1734161850148266,29.381308874573705,109.1809581412955,4046.7727050791163
2008-09-17,6300.119816870703,2470.315007579625,0.7740128437094259,10.426478090841476,2.0506778313487937,30.54674367474547,136.08202559751547,4211.617245624164
2008-09-18,5172.960874711861,2276.651999846916,0.5006173452824761,10.504263967665036,2.0764835401634927,30.139846230664478,116.29751062362722,3768.304801973556
2008-09-19,5853.483424293421,2647.384874908827,0.7381598501241683,10.555659040976732,2.058253200025684,34.425548865973354,119.16402912590587,4171.0431552024975
2008-09-20,5936.273723340606,2186.1497464302333,0.6246131531835275,10.394623083522399,2.134878675544487,28.686535255911917,106.05083509843595,3950.782643070934
2008-09-21,6232.874176730024,1915.3734601702274,0.6133974529650433,10.459545544791881,1.8539316681848865,29.681699412110657,106.3477344004944,3905.504852008082
2008-09-22,4621.8764324079675,1858.5107920309886,0.3789950618932109,10.255344805850598,1.9442084558618629,31.47411244520474,113.10244651975754,3392.9382504404525
2008-09-23,6042.9878253507295,2051.737067524326,0.7493129565297466,10.384390402024318,1.9154345589620596,28.41022789230378,128.05498170554594,3918.618120601972
2008-09-24,5352.2696284938265,2441.4670555057774,0.6031448722305962,10.158234457535723,1.8105260260253255,33.49213953595556,141.94866098314498,3913.712408739619
2008-09-25,6047.272369174373,2138.5693173795958,0.418864206187717,10.465849095926993,1.7174949219885243,29.434729708405058,143.76119580937183,3960.138030257765
2008-09-26,5316.050450792306,2342.4562431348772,0.5971454229273017,10.378463083733983,1.6103811861731316,30.293362821599253,115.45181205860564,3844.363221127023
2008-09-27,5347.254035866172,2561.755291865484,0.5827888336097042,10.204338649504756,1.8738730988953822,28.913004190616554,111.93562057054682,3959.882150073736
2008-09-28,5571.218415554113,1992.3902737096628,0.6604400412143727,10.711068072141142,1.6541739858412043,30.577436993291517,104.31818344282514,3745.6874382451406
2008-09-29,5107.829898965529,2285.8983364893156,0.49821568081497836,10.267915020274195,1.5817756783446366,26.04428417013941,123.82683446866037,3742.420844022739
2008-09-30,5315.855158605991,2273.879329123245,0.5225598898706145,10.334121779802757,1.7957710943059346,30.911806965264013,103.81195682788733,3807.8834551018726
2008-10-01,4871.030634071101,1968.1679578082073,0.45045157820746684,10.106132626202287,1.5802899220084052,27.802030201660898,106.98242327364726,3513.7712558053977
2008-10-02,4460.556140034365,2383.9845948141356,0.5691122112669511,10.105701078794405,1.7912719236748278,28.20262458318054,112.51240005986871,3601.2603799253716
2008-10-03,5791.7744677778555,2027.2973713590573,0.42677975841934035,10.206280664951295,1.3787780677373143,24.937229069356107,110.16930046766883,3812.6747858145236
2008-10-04,4537.60056726247,1978.936877919728,0.4128781038925802,10.02636224687584,1.4849757757032611,26.602610595867223,97.60743272143499,3414.6539491418134
2008-10-05,4997.258739203703,2448.302398585903,0.49369006268624177,10.043960262881502,1.3648764582565889,23.49701599141479,100.78061228868619,3781.6097172465443
2008-10-06,5363.15372267712,2100.565803052412,0.3774246655060304,10.154719014035805,1.4878318420441268,27.28482977093658,93.89584637361511,3723.21512738968
2008-10-07,4579.477937047172,2151.1431064286576,0.66101510266671,9.839869758248826,1.4905145581744839,21.85513310527621,89.41421663412913,3506.1118588064396
2008-10-08,4375.738403154908,2207.4749922126707,0.6955673268340127,9.62772843986626,1.4655271469355198,24.24995360077615,85.51432208207723,3478.6902715744686
2008-10-09,4804.926785152762,1777.4475223538718,0.4607629582139501,9.540651012473843,1.5297268137989306,22.682186473786278,79.12036656025184,3383.1590985310977
2008-10-10,5157.34039515292,2129.476264547539,0.3719782166731236,10.086874549172045,1.5011685129038006,19.86661164390274,95.58662732524844,3659.584526439986
2008-10-11,3924.2945136063026,1752.3068208453271,0.5500358226434823,9.940705413189882,1.5533963667981008,20.674043270454973,87.7724940598072,3104.57196106156
2008-10-12,4349.363280337821,1718.4064810363027,0.4751140749677506,9.843378531610819,1.515541987700001,23.02137343530165,77.13345308495036,3217.195991314038
2008-10-13,3479.425782338243,1749.3019294849448,0.6489315889640079,9.585625978736552,1.766176249104647,19.935251403621034,74.63459072050341,2968.3417667307785
2008-10-14,4076.846279750873,1657.6210674885995,0.4620590624063927,9.370107388598417,1.545569961384259,20.028892777671462,73.03349975502971,3097.27245416536
2008-10-15,4225.582305222836,1926.9752754175722,0.6056831169850851,9.54777965877767,1.7156647664018039,21.78908896044947,78.04808302874336,3284.07599971433
2008-10-16,3724.109430006523,1798.8686562942278,0.5742109132634488,9.557040001184818,1.6162005355836724,22.586791786889123,94.2851516550588,3071.351769174971
2008-10-17,3874.346335264174,1632.6077927296144,0.5078579062758289,9.325110792738938,1.6956503527941758,21.835764302878673,75.24402205536828,3028.324938082943
2008-10-18,3359.1134729711403,1853.869063768424,0.6132226119722789,9.237682165952709,1.7522049097113217,20.222980237478243,86.84090639737099,2983.7380538754983
2008-10-19,4071.510695351264,1654.8549294208858,0.6918311987523534,9.170423173549471,1.8594880840841783,20.600135076540607,96.26486992283027,3100.112652829296
2008-10-20,4540.225276855095,1638.0993716511207,0.6284129574906293,9.63766771371553,1.939115327413688,20.29938226292594,81.93231723417009,3230.1381396339693
2008-10-21,3453.0809713179965,1710.2326488412773,0.6461572164721996,9.259754790061011,1.8605910754677986,17.93555257792195,72.38459228414851,2935.684268921752
2008-10-22,3689.5669308682886,1792.9629153765875,0.5667597903295496,9.562333471215428,1.979890900672948,20.56339225214974,79.12313131954829,3051.3457017266674
2008-10-23,4261.408494136271,1781.0101411482378,0.7869327205544245,9.42550771477314,1.9718925289107674,17.96015775856752,79.76927247164068,3215.493425026534
2008-10-24,4635.3036875033795,1636.1276619020373,0.796259555073185,9.632556745676233,2.016532137585063,21.374843921892698,97.86146000939993,3263.7484168187134
2008-10-25,3311.4857085740437,1886.8464258914332,0.6708119621370185,9.596205209733059,2.2812754912314337,20.560674354286014,63.83769884038909,2984.1835346972625
2008-10-26,4011.921879948012,1684.4154443808645,0.7202221990453495,9.501769640749735,2.0748996114188025,16.153171106865994,93.08244366046834,3088.2905181674323
2008-10-27,4285.142623101874,1612.0762658608896,0.8955245094055401,9.5978792910129,2.2656060342790587,22.67612041460302,65.44111239979668,3146.7214867215466
2008-10-28,4148.36907331634,1466.2148508357589,0.6628113730083003,9.57763141264004,2.4694050946816697,19.95292285545831,92.1045833373762,3026.130568822567
2008-10-29,3024.8206497286346,1975.6007011499578,0.8592227695184645,9.508538911456975,2.4586803128699497,20.106475415170408,81.17117714388212,2946.449018973883
2008-10-30,4584.942797711587,1802.7973531559621,0.7660609387269623,9.863215453620175,2.4156892074214853,23.583796049827424,104.94658992904299,3335.4887252533053
2008-10-31,5171.897555725482,1865.8432857561506,1.0233035908415626,9.62149993944168,2.402888415337662,21.734622937700877,94.98158314562767,3543.0902323817245
2008-11-01,4554.264652629998,2057.9407162534767,0.8758001431871164,9.730596859272326,2.5054967093196487,23.67449323078533,95.65355974310307,3454.4023350053058
2008-11-02,4069.1216103407996,1779.9211447768162,1.0197792826266858,9.509312298562463,2.491775856053925,21.61666189280572,82.27550910355458,3167.29544957622
2008-11-03,4421.00166748738,1628.3897375060308,0.842160247543243,9.893591566103723,2.615558427126953,24.995164952620883,111.60419065878266,3203.058536944084
2008-11-04,5658.634139211793,1946.059422058243,0.8181958907254376,9.764722483262906,2.4736543322228823,24.262788746334216,123.62423366445653,3731.7648094425144
2008-11-05,5327.032529083517,2023.2076880120305,0.9445209382492342,9.840655897495038,2.5960005604704457,25.170089615568383,117.55551944230604,3674.230630013071
2008-11-06,5291.716642643978,1938.9411868034697,1.0191934708726536,9.817939494549018,2.4672271992043795,24.50146943130103,89.403035810768,3619.0164059679387
2008-11-07,5249.844430956065,2316.2389573718965,0.9668478814877276,10.011019780016769,2.68806497598383,28.617730563630165,99.53401930409194,3803.773823953596
2008-11-08,4840.288604224097,1554.0238345516036,1.1187029236371433,9.684134057152393,2.476463262879692,29.595172216252667,91.53160261678161,3302.354631985022
2008-11-09,5168.083442854362,2304.5220375346307,1.0467207974237573,10.270655919173775,2.3197645986200452,21.934410738734954,99.27217458742516,3759.937526532515
2008-11-10,5324.238083537102,2267.1905654857537,0.8842471561036731,10.173866770752335,2.4736262202467056,28.668708740298534,110.09918922637777,3799.9055223322744
2008-11-11,5729.188058742347,2227.6744257531295,1.1721158592107093,10.133743330114621,2.5218588283193504,25.112523222915833,116.38439508595145,3900.595211252507
2008-11-12,6295.521573582386,1495.1383280408609,1.052732718580849,9.960884930066284,2.58335943598182,28.724664319246855,116.15205452968627,3708.7896156048905
2008-11-13,6181.486306668192,2443.4729281355417,1.1286260568951398,10.397771956431807,2.2917674193993087,24.556234030063365,95.23840997369489,4139.980857999
2008-11-14,4987.662184062219,2003.9194864608949,1.3434864073150803,10.221811668921106,2.1839210283750004,29.293248252799746,113.58353655283784,3577.202986621039
2008-11-15,5877.421235829374,2128.088729736978,1.3883716160529578,10.643929249739088,2.3714346164090996,27.15464367569662,120.48419716903321,3904.2492460349486
2008-11-16,6194.226952273103,2213.6350509487324,1.1759306406359535,10.510186432310533,2.328525394041065,28.211584301550868,126.00346969526518,4038.6967923066977
2008-11-17,6187.445400025259,2344.8881774162774,1.3130646093464602,10.745938755213896,2.0982091498669826,28.525887825542178,121.84198197417345,4105.634176414032
2008-11-18,5606.795470528619,2404.3093141052086,1.221226377463696,10.488100184268879,2.161333359445848,28.13796032004842,123.31482500778787,3958.708227414791
2008-11-19,7412.657629730921,2465.249017417881,1.2682434182468894,10.693366063155802,2.118853261330614,28.36319810527154,116.73075086716108,4530.799783731653
2008-11-20,5341.703340791662,2457.24438860287,1.2560878921258691,10.582677020038256,2.181204015206508,29.105199792947545,122.32359439355481,3907.7682482768414
2008-11-21,5453.499708506209,2349.1136203943956,1.1631742843871866,10.407350683478858,2.008096766077808,29.667607279027713,145.7479279833997,3889.5859202368006
2008-11-22,6116.797132719413,2383.184409438106,1.3632185467618516,10.537441799741138,1.9559972955242346,30.646261703265377,132.06927845727418,4109.260169943433
2008-11-23,7053.3151144517105,2080.323332926486,1.399749836693954,10.330659540193105,1.9610965955112012,33.69598612695508,123.5456750612862,4244.585318041461
2008-11-24,5561.789308812564,2143.76065888559,1.3201262570124093,10.903699253677198,1.7624116371185372,28.005681927678115,126.8849555870629,3815.5945823774714
2008-11-25,5822.1549941957355,2465.6127978407358,1.5113308718161882,10.457361566568533,2.0418867071538456,30.028763262039245,119.85999251868742,4061.607559333186
2008-11-26,6459.35572086877,2443.6545626540137,1.373262778485105,10.465596500484192,1.898281763771977,31.148849268857855,119.12407149623954,4241.196823596319
2008-11-27,5868.218095432118,2407.90463515168,1.3664267573325009,10.516571758764696,1.689711197870211,27.96796195966343,127.04732228986842,4040.2365458253007
2008-11-28,5657.52334953749,2144.564230709486,1.4950002454201587,10.195023573537974,1.6055422853017198,24.609586386365365,110.50701764147881,3840.0819487778385
2008-11-29,6047.076450157826,2411.3764261530787,1.29917808394041,10.646404220740548,1.5735299345452254,25.00274416612968,113.9905858789802,4087.2184605559796
2008-11-30,5832.3174834597085,1976.5686560074016,1.554077155879173,10.142963334018845,1.6996816059178228,24.039313096394963,100.22014652997888,3805.8950910845715
2008-12-01,6136.121583964535,2401.7426193162964,1.4319970249477896,10.060156983100791,1.5070179263612573,31.184744725113898,120.18065399330926,4124.02545393778
2008-12-02,6185.276489029114,2109.6884530997518,1.5787669473775139,10.23646621970761,1.5540879452005685,28.92602080374902,121.48687467179909,3991.2824109329767
2008-12-03,5606.2925020896855,2472.6713728942277,1.6150764454175313,9.970535986485586,1.3851094018713463,28.775905582096282,115.08662731239528,3998.981346476319
2008-12-04,5507.382124646436,1804.1663101740874,1.5554883849258332,10.493145988216916,1.587943627970175,28.770394954379388,104.88745757467542,3632.9799962414336
2008-12-05,5373.683896978371,2432.6693309342954,1.414256932625278,10.08717354898104,1.575975245441933,25.182200615438223,104.89096743827055,3895.487842929288
2008-12-06,5413.642265142469,1978.4302302126553,1.373113934830506,9.440304993840826,1.48874168890681,30.451474330262513,104.85059554225704,3689.7766645140455
2008-12-07,5097.421525373244,1945.0550107289046,1.356287449418599,10.074907806843765,1.5205765545965575,26.02011421834291,112.34570062401134,3569.6114178015605
2008-12-08,4969.59340460611,2029.937057527296,1.6102344196420268,10.095650020254435,1.5798006901552475,24.70394319511608,109.76241767537796,3576.208043410938
2008-12-09,5468.573418283598,1821.6621748008536,1.4854623739634338,9.850843479256945,1.520893654575392,26.571302918544124,83.05807939639362,3620.442028412998
2008-12-10,5529.976480763993,1917.1097169154805,1.4367721453231368,9.614780590140994,1.591264291719038,25.194191699292812,86.65606101511197,3683.1777837039417
2008-12-11,3922.0793670337343,1755.2314987509624,1.479996572076564,9.817266516341922,1.41019848834248,26.049371056361903,97.86162197193056,3123.034811459936
2008-12-12,4588.042605290125,1734.6969026301147,1.5965446154681147,9.69517492126455,1.5834088337178294,25.702826636496866,78.27572766121307,3311.80993399588
2008-12-13,4150.02720889737,1945.6895177461104,1.5604132286112307,9.552072828838186,1.5879686268204256,21.765379042245026,99.07385575775751,3279.393331643372
2008-12-14,4255.283132178708,1642.9175605658202,1.5192405243251348,9.492619418691921,1.7162162328860058,22.42789396891604,85.46176835375313,3157.97786604864
2008-12-15,4534.308812813952,1646.2763653827906,1.5308409459822563,9.697772503760623,1.630485731494125,19.846862806163273,93.73285579514254,3240.685613813807
2008-12-16,4596.715673104126,1504.0406962505856,1.475564619660232,9.811602603744376,1.6528654823928046,18.05341809290155,85.58202753756152,3180.806001144124
2008-12-17,4142.252932060884,1658.708710167699,1.4771101035368988,9.691466844532698,1.6454125889337348,22.66517520552207,82.97882761084567,3131.4866910219307
2008-12-18,3185.975813027937,2005.114200061586,1.4572357203649566,9.225723418476994,1.8917592671528232,22.627301629857016,71.98238573569904,3016.6845265576135
2008-12-19,3613.0194145844207,1559.4759334411592,1.4222738657495564,9.670866703347452,1.5511001077003945,16.513231144539933,76.43635504641742,2908.679240967081
2008-12-20,4505.72530777068,1570.9159887637309,1.4837086917012865,9.683232538740707,1.8840485669403388,18.85296123720537,79.99655312489003,3188.0596585387216
2008-12-21,2658.6129229711,1747.4322294928768,1.4295701113614085,9.793152417163837,1.8787756386060523,20.256297465116482,79.09182785268082,2723.6264204320455
2008-12-22,4603.59401938933,1628.8048463045936,1.2894575952026155,9.314962670555786,1.9115258974686733,20.352177701343507,87.43998025829387,3245.759927553915
2008-12-23,4261.4426957484175,2145.879196797774,1.4135601083050893,9.489093322340148,1.9467286572627878,24.094140324293576,73.5892427062021,3410.910594533399
2008-12-24,4659.846397403866,1668.0219140564052,1.3676394539905803,9.614384028380194,2.024052403777989,18.75491554810505,79.73907553599233,3278.591253546858
2008-12-25,3913.3785199367303,1770.8426032566376,1.3854410635621526,9.400820817060684,2.1271734021409405,19.720702616339743,95.2979558397576,3111.4930215231193
2008-12-26,3002.7303019050714,1898.7836611348216,1.294453414227478,9.62709847702759,2.048703205340396,21.46687981780988,88.88421317062546,2901.8056596119904
2008-12-27,4279.04185302946,1904.0737328554337,1.3658604993954324,9.527125000894525,2.1893171824914375,19.61889647756531,82.32574937442587,3284.74481476527
2008-12-28,4740.9682087699985,1777.7500103367242,1.2576464074536366,9.382529860044304,2.256741207818693,19.50825597277841,67.49227130566663,3355.9767514453274
2008-12-29,4614.739780351142,1713.4881659411292,1.314616694943243,9.423940991059105,2.169925893721398,19.587774568385797,69.3106602342188,3287.8857862416207
2008-12-30,3878.239516762801,2167.681284827897,1.174417592765647,9.85465050050838,2.356673195193142,21.51388680244591,90.5655467097395,3296.052592470644
2008-12-31,4318.069739971172,1762.4547056091012,1.158625309774908,9.43806086864059,2.3801030548570985,21.02206512542122,92.8918245349757,3225.0360263898847
2009-01-01,4080.622077318244,1715.7740426267655,1.2343486643202308,9.439920049020179,2.298799787736871,23.10016100003816,67.49042091922853,3134.278800901441
2009-01-02,4016.282147446679,1698.6048162036057,1.117323501601297,9.781833462717044,2.290589906479288,22.844493178251426,95.51618394160134,3104.656205400933
2009-01-03,4988.220896724925,1507.797342799149,1.3470603657040239,9.749148748699001,2.3547978295881147,16.721853446711172,84.58937996490992,3292.6899778686816
2009-01-04,4001.262343399202,2044.3317001569678,1.158791710790576,9.537689974030544,2.471801477933621,19.497089346436383,87.94691668234302,3266.291077736159
2009-01-05,4246.618554662462,1438.4443515658152,1.0800493617785103,9.742879350158729,2.468346484601534,22.46610841969416,102.75956080194777,3043.2977498281825
2009-01-06,4238.074403346579,1935.8815978438474,1.1347630397474027,9.731687314389275,2.6282523992884212,25.91044127902622,103.12537849989694,3297.0578693074394
2009-01-07,4143.621287671745,1925.6513879421036,0.9797889650607423,9.816039015411254,2.4601830443054262,23.14036836637938,96.7877500778555,3253.995653806685
2009-01-08,5061.721647172252,2444.5473888215747,1.0951729039610745,10.499251329986805,2.4110571414388695,25.69175480936919,106.65243993346063,3798.0097080223863
2009-01-09,5669.150236728519,1660.1893680035341,1.0674021826238178,9.98368337530896,2.5637446483513546,26.638985033894887,98.13283360084044,3588.8002714611875
2009-01-10,5094.961294887062,1875.999244506037,1.0782945974821398,9.917449647670416,2.393139362199644,27.017530881605374,95.84980645187554,3524.1363443088435
2009-01-11,4531.654297663129,2058.1391676472335,0.8840403918290406,10.546621597132537,2.400250373615876,25.32779242987183,118.29003076788351,3441.7788661681534
2009-01-12,5798.7860810503935,2074.1382758599802,0.7812078320137477,10.367057865228169,2.384961941747245,24.597894037308812,120.83397566365312,3825.468721308727
2009-01-13,6312.165319048927,2030.8854144474233,0.8180667528112807,10.379622333132803,2.1417802369506593,24.722123437954064,102.95068986712866,3957.2336891822924
2009-01-14,5232.004676040156,2150.340169553602,0.8268224559236812,10.110944060196454,2.4725698543688783,33.71749959802261,105.76483784542637,3711.688766181727
2009-01-15,5396.113466962404,1938.7046343224306,0.9979724191046548,10.555991971697932,2.480093549165313,29.087805596001235,121.62103919990908,3651.4218126387536
2009-01-16,5967.137064724546,2284.2306007038424,1.0274399974005906,10.517908292487991,2.4441186330815046,32.22769956910469,107.2514193547853,4000.2531706234886
2009-01-17,6587.0726143597685,1768.5436537246574,0.8195726134107881,10.417485786601224,2.50382577008378,27.214458178718562,123.53084060508696,3915.322517567664
2009-01-18,5575.292766626641,2245.409080671325,0.7637501543350257,10.074344295170178,2.425668749861176,31.672686084157775,106.45971427714088,3856.2663610324516
2009-01-19,5219.713907379655,2145.7103005109125,0.7061178698130931,10.438985398443814,2.198504414829361,28.47607261590315,114.85237009618308,3692.5672850265737
2009-01-20,6243.525051788501,2481.6023131470165,0.8025223407487848,10.809894017159225,2.2974434302565774,29.581181857690765,128.34217941134474,4174.068069554041
2009-01-21,6359.956307731553,2639.188895474782,0.9185558187363005,10.52428769952861,2.1295100339701647,29.229383783574033,109.51781967258655,4287.533603777423
2009-01-22,5986.498297026083,2228.8193377924695,0.8586777418721585,10.41642298048786,2.0480401800884755,28.15829075752957,113.78939999101766,3966.630614944061
2009-01-23,5717.550109449889,2577.13020761187,0.7750848889936879,10.452616901021573,1.9655368569631666,28.2546123309036,123.6948490470873,4059.562897317236
2009-01-24,6497.032407223604,2236.7296563921923,0.7556586613567289,10.468071059501026,1.9643791086772244,29.921000603415333,102.01497078758888,4124.263333614
2009-01-25,6257.097245281755,2104.6984682765137,0.709492070611401,10.3366167787485,1.9741741096279048,28.791236608973932,120.59016677639849,3984.439932726168
2009-01-26,5592.175166308439,2642.09860386518,0.6053988438113562,10.47994749650753,2.0501128078485107,30.135405088485374,131.140237346891,4055.4381995697145
2009-01-27,5974.498176813821,2389.140532295097,0.5213143897119346,10.763522311489602,1.9166647508168042,28.074095431502016,127.64701112636726,4038.6760345141374
2009-01-28,5238.163337056333,2275.0928354425596,0.5787414726511524,10.722899527316523,1.7200313400774176,30.985007290720272,117.78404633181762,3765.556849018626
2009-01-29,6211.89606643531,2398.1207464846348,0.6099582359078312,10.283608237043362,1.6481379386515893,28.424827355017612,117.58529286813229,4114.393487073439
2009-01-30,5684.0855191341,2299.4036981736917,0.4103427441195303,10.662780628822903,1.7672662482214208,32.349879240885116,131.22215040855613,3911.7768155620192
2009-01-31,5535.453121292583,2212.1486796571817,0.5295034226326553,10.528882531273025,1.7614037977328245,28.66529284806242,128.77197287957608,3818.8917282667912
2009-02-01,5667.450718672305,1939.8794229129571,0.45243538838478126,10.468611688146593,1.757954084777471,28.21507703778281,112.73185853210155,3717.745213176766
2009-02-02,5627.7880522317255,2128.1829133377273,0.6278050545133337,10.390199477611327,1.5760163766416602,31.24524116204966,105.85634367603684,3808.6254410354522
2009-02-03,5972.774194572581,2282.2438338286347,0.4640261137722353,10.076579306139008,1.621494564688158,26.635986249618245,119.07912296796394,3978.7405247651145
2009-02-04,5733.28067515512,2106.7663377103904,0.5455972598808766,10.13775206775483,1.6360307466416175,26.37486541579222,120.06032851603253,3820.352673972017
2009-02-05,5267.5833082832805,2284.2015365299812,0.4377692782756298,10.339477654464106,1.3957377324301634,25.326992142202045,120.70309806250364,3764.2910224233087
2009-02-06,5632.219561855435,2151.846650872139,0.663767636435018,9.88381867472298,1.543704040628071,26.660794854865273,110.84377596332196,3812.745823420274
2009-02-07,5352.849884138376,1870.1171135706893,0.3313881538826071,9.868085607567108,1.5962815462324702,24.29204564224802,99.4884496565954,3576.884878628761
2009-02-08,4839.753667126917,1752.0816540145559,0.5477601096661521,10.087766227588148,1.5517433084625787,26.818597461159015,84.36183149443737,3371.0030112701584
2009-02-09,4890.736541241364,1954.4929861218484,0.37241182910022763,9.818641278047984,1.4924856412105298,24.672321009095235,118.44460223159717,3483.706558733339
2009-02-10,4779.494964084587,1851.2362329309265,0.45041525054503334,10.091582074993227,1.7663813051292183,25.94581299438566,113.10046104499409,3400.8067452403393
2009-02-11,5008.210584614706,1993.9383358326188,0.5244244746296095,9.726946365262494,1.708217147214981,25.23026948551293,87.44169419865747,3539.508699325477
2009-02-12,4476.484274902733,1754.37114292652,0.5330390231368886,9.878873820104406,1.5307276552440483,22.275012608205373,95.10680639579844,3254.2734328639262
2009-02-13,4372.603870040189,1747.2640738243263,0.5353585050714661,9.849518544555648,1.5301364037562102,21.36509561633387,89.14837616565787,3218.08820330172
2009-02-14,5464.31831392708,2054.5958412820128,0.5337539025431927,9.643550894025555,1.642963103356181,21.742977843898274,90.26101565405807,3699.550394565301
2009-02-15,4867.134867058854,1848.82073158117,0.4617450315516845,9.650704237161731,1.5952756007639928,22.004071976200542,83.94159993297173,3415.4464520993315
2009-02-16,3940.3165685860895,1655.639657154139,0.5180595241880201,9.524306154391338,1.760262361515456,22.271128524873873,93.32757559514275,3043.4977001322104
2009-02-17,4536.22534373614,1778.754815776516,0.547327252285407,9.621656482252073,1.5421282785851183,22.144036901134335,73.67448005191227,3282.838233198379
2009-02-18,4247.554035462614,2032.2959493908443,0.5745382374924716,9.401852053299926,1.6838378594199965,20.878041240920524,79.82898987058923,3321.1377752594035
2009-02-19,4329.888194854481,1798.9911198222746,0.5603847604400389,9.522354753312806,1.8184051207732963,19.30820422065433,91.417417447704,3227.095465566553
2009-02-20,4157.168534700706,1845.139523610472,0.6529448521774145,9.69394713776812,1.8947271458745454,19.269241357295517,62.03473103468967,3197.8707547947024
2009-02-21,4646.8118883107445,1565.1502623649492,0.6034073261879355,9.298645066971929,1.6927871181410081,21.296660252167495,84.12512617301135,3208.172162343232
2009-02-22,4197.765627942408,1912.7705121119257,0.6292986620509712,9.415063845412764,1.7935890496992217,18.824410388697675,75.02122443327741,3243.4775480131225
2009-02-23,3976.6183193387033,2165.919252626514,0.5869751478680261,9.607483816219913,1.770594974862595,21.158782312776793,96.30681735860948,3308.9518170534734
2009-02-24,4521.380276360294,1541.791967858065,0.5370072113203248,9.08461353759826,1.90074592345694,21.1873459834362,83.2966787484005,3157.260860135104
2009-02-25,4119.5386497750305,1464.4900438949303,0.6755595035157768,9.872564871895413,1.910304437633029,23.082313824792628,72.18755107739418,3003.5671699688487
2009-02-26,4076.2092925359357,1739.7494496284517,0.7996558527864641,9.71678658424189,2.141521164154864,19.11564250376519,94.82975560871904,3125.3705211898737
2009-02-27,4194.892276043736,1886.4653024090858,0.7428545640700872,9.211273371352876,2.159215330930057,19.539096817964257,80.97539595398668,3232.972017259249
2009-02-28,4023.1006103122913,1702.6936021885901,0.6370299113453494,9.114113401011387,2.168276772603697,15.724130686270783,82.71067494789351,3079.3785933501595
2009-03-01,4115.835966260548,1522.7254617203116,0.821267077797904,9.56153475234822,2.231778905324241,18.669966598728596,91.09733513902495,3028.5695227158726
2009-03-02,3868.0728944405428,1726.709224290366,0.7279455199846702,9.356661255230318,2.3918133382383533,18.89484289827412,77.17064997663573,3051.75467167287
2009-03-03,3844.41311034387,1885.6174706022337,0.8551830090625318,9.802297018117587,2.2086608042266422,22.111326989647534,98.8727983512575,3136.2247621567817
2009-03-04,3787.081593186318,1704.5036705390494,0.7696390021100971,9.721983825640105,2.1572396152088777,25.046591737429797,91.49798730279957,3031.2425331525715
2009-03-05,3663.8755964749653,1929.4111755130352,0.8651338129329899,9.704609423204205,2.455183342853798,22.9608521673189,80.78470412785319,3104.0341216913835
2009-03-06,3999.9050075666396,2064.8712635256575,0.8016634190791927,9.605830567124737,2.3750700438751817,24.180402301613633,84.47086054498271,3274.355856898708
2009-03-07,4438.124315448261,1905.6234749586067,0.8282840277152325,10.082630444298733,2.338218940596895,21.203628755468458,77.94128910931568,3319.6633037415236
2009-03-08,4667.054235134296,1879.0590789177845,0.7453448283296528,9.958438142100075,2.51696267812655,20.68152795993328,95.38715117439358,3372.857161431325
2009-03-09,4573.926615991539,2078.7412543148644,0.9778059551673793,9.97542061058681,2.2816842429756514,23.063831605600924,92.41372623992514,3455.390653083469
2009-03-10,3628.7044377773127,1770.7466893648516,0.9884260105354292,10.143289284345984,2.404796833951775,22.78527243072,99.25816222281698,3018.28105518818
2009-03-11,5692.763473674853,1780.69912169952,1.0189853445583164,9.748962974698266,2.258895392385716,22.805170466138563,81.0923460751265,3641.2004439524194
2009-03-12,5548.568977758589,1948.2842179082227,1.0288652899205613,10.259612031964517,2.5259024209271823,25.46316594003131,94.86747172867618,3689.10624585258
2009-03-13,5328.014218671382,1933.164396955952,0.9500950614595035,9.999645487258881,2.6545980339195956,23.153830827151474,92.2815703061249,3607.6014293817175
2009-03-14,6157.634538985364,1900.498365754524,1.1478320357708904,10.168890540674855,2.4321791173028977,27.672407383208974,109.00765887246745,3855.871432136789
2009-03-15,4811.924860096132,2456.275770651151,1.1753140052735291,10.119010857484605,2.3977196397216374,25.704152322848184,99.9940410078904,3726.0122404354256
2009-03-16,6338.133630314679,2552.6949628993616,1.0218162441006822,9.821587413726121,2.637941741808263,26.88112842309762,112.58980378610637,4230.905171949476
2009-03-17,5001.488257003826,2074.4875801626135,1.178204757541917,10.433517299883999,2.5002511663913616,27.620049093072556,104.35117135640265,3595.9560540036196
2009-03-18,5688.401563231402,2189.0535701253903,1.2365314289316445,9.91961963571137,2.6492013978805122,26.91173401283239,127.64158759200434,3860.7056772941223
2009-03-19,5011.365657577365,2156.916732030582,1.1256899318869398,10.130838040069717,2.3967794469623414,30.77251924793599,113.48167356909836,3646.044845936088
2009-03-20,5728.405644842815,2437.817427144821,1.1663319796655849,10.26996437244969,2.369100762518326,25.393731358737508,123.57963060788856,3992.9658653829506
2009-03-21,5979.7115438443625,2497.11760082156,1.2720929419496994,10.002591038220729,2.4531963803970847,31.499811466443457,114.59892081257546,4110.882048321238
2009-03-22,5766.993097155058,1897.8487190787714,1.0898480866099396,10.202044606800426,2.253042436542332,28.527583291430943,126.11535047387954,3739.0933914880034
